Date,Total Tx Count,Total Fees,Total Input Value,Total Output Value,Total BTC Created,Total BTC Sent,Largest Amt Sent,Avg Transaction Fee,Efficiency Ratio
2024-08-29,524362,8.19652039,776096.30933905,776088.11281866,18.97324023,776088.11281866,17946.20059496,1.563e-05,0.99998944
2024-08-30,542101,8.01337142,721840.37113697,721832.35776555,57.2585589,721832.35776555,17940.65171901,1.478e-05,0.9999889
2024-08-31,701952,6.32567021,406334.57027972,406328.24460951,6.34735007,406328.24460951,17958.19302123,9.01e-06,0.99998443
2024-09-01,651871,6.4578537,818139.39899445,818132.94114075,31.65697582,818132.94114075,17942.14622824,9.91e-06,0.99999211
2024-09-02,754904,7.60997931,726584.71514413,726577.10516482,85.11896195,726577.10516482,19065.43750623,1.008e-05,0.99998953
2024-09-03,582751,8.47166562,981196.9959643,981188.52429868,79.3580437,981188.52429868,29766.9999304,1.454e-05,0.99999137
2024-09-04,722736,7.77166702,938664.10295285,938656.33128583,12.65326919,938656.33128583,17924.8894108,1.075e-05,0.99999172
2024-09-05,721251,10.74185881,843444.91071392,843434.16885511,28.54484426,843434.16885511,17970.0877317,1.489e-05,0.99998726
2024-09-06,667267,7.62087899,908690.82437793,908683.20349894,9.48236305,908683.20349894,18995.34102187,1.142e-05,0.99999161
2024-09-07,781426,6.55236788,458945.78577877,458939.23341089,34.85683884,458939.23341089,18903.25762693,8.39e-06,0.99998572
2024-09-08,910083,6.32416894,540705.86838647,540699.54421753,28.3622922,540699.54421753,18044.47240556,6.95e-06,0.9999883
2024-09-09,572398,6.90245869,900286.54353949,900279.6410808,15.79086834,900279.6410808,18038.24357949,1.206e-05,0.99999233
2024-09-10,568630,6.96168441,1390550.62548615,1390543.66380174,88.77051093,1390543.66380174,17977.42726671,1.224e-05,0.99999499
2024-09-11,411402,6.6423002,1247068.99598159,1247062.35368139,60.54888483,1247062.35368139,17976.32925504,1.615e-05,0.99999467
2024-09-12,563521,8.33154165,1055672.74900218,1055664.41746053,75.93584509,1055664.41746053,18827.09668765,1.478e-05,0.99999211
2024-09-13,419047,7.49554216,1159181.80067874,1159174.30513658,92.43331417,1159174.30513658,29612.9998956,1.789e-05,0.99999353
2024-09-14,638989,6.59856097,671069.19081836,671062.59225739,136.57558828,671062.59225739,18005.5250135,1.033e-05,0.99999017
2024-09-15,712474,6.32763497,584518.37299989,584512.04536492,18.94869544,584512.04536492,18005.46119443,8.88e-06,0.99998917
2024-09-16,504540,6.48310803,935757.70411772,935751.22100969,76.30251312,935751.22100969,22694.450176,1.285e-05,0.99999307
2024-09-17,539113,8.24456446,847380.50496013,847372.26039567,91.35307734,847372.26039567,18027.83674489,1.529e-05,0.99999027
2024-09-18,541476,7.01957527,823629.22729407,823622.2077188,6.32769562,823622.2077188,18024.85435519,1.296e-05,0.99999148
2024-09-19,455707,9.93991933,878236.66817664,878226.72825731,93.37357783,878226.72825731,18010.72240163,2.181e-05,0.99998868
2024-09-20,526390,9.51326178,979557.35485418,979547.8415924,73.41991687,979547.8415924,17994.9652046,1.807e-05,0.99999029
2024-09-21,557444,6.07733222,415474.52232938,415468.44499716,3.15244608,415468.44499716,18337.41882431,1.09e-05,0.99998537
2024-09-22,628230,5.29158738,409131.7835814,409126.49199402,101.17516308,409126.49199402,17992.19333524,8.42e-06,0.99998707
2024-09-23,580102,7.73724518,751758.10097616,751750.36373098,66.57866978,751750.36373098,17990.69200747,1.334e-05,0.99998971
2024-09-24,532220,6.97287174,835481.10008771,835474.12721597,60.21440246,835474.12721597,17976.17638234,1.31e-05,0.99999165
2024-09-25,503460,6.64890985,816414.25049273,816407.60158288,25.22556268,816407.60158288,18351.51264759,1.321e-05,0.99999186
2024-09-26,474766,8.53083566,841098.65197448,841090.12113882,6.34860222,841090.12113882,18096.80282642,1.797e-05,0.99998986
2024-09-27,451723,11.07140301,807200.92778754,807189.85638453,60.91555517,807189.85638453,18076.89786434,2.451e-05,0.99998628
2024-09-28,507707,10.05760871,462044.23868104,462034.18107233,28.93617059,462034.18107233,24612.9998608,1.981e-05,0.99997823
2024-09-29,687427,7.53271012,488811.25821562,488803.7255055,31.56869272,488803.7255055,18124.77908638,1.096e-05,0.99998459
2024-09-30,594224,7.32988162,985790.83740798,985783.50752636,3.15732052,985783.50752636,18120.59482991,1.234e-05,0.99999256
2024-10-01,632894,7.906132,900948.46214051,900940.55600851,69.79871255,900940.55600851,18180.31666146,1.249e-05,0.99999122
2024-10-02,590981,6.86665362,793274.72277036,793267.85611674,50.64508515,793267.85611674,18151.05744084,1.162e-05,0.99999134
2024-10-03,582777,7.62049644,885430.40089973,885422.78040329,53.49205244,885422.78040329,18138.94523541,1.308e-05,0.99999139
2024-10-04,561425,7.15465611,802552.98219504,802545.82753893,107.14597137,802545.82753893,18125.13961194,1.274e-05,0.99999109
2024-10-05,757575,12.09175815,421074.78684826,421062.69509011,35.12078119,421062.69509011,18130.73020354,1.596e-05,0.99997128
2024-10-06,742158,9.75878648,562452.3264255,562442.56763902,38.12790915,562442.56763902,18130.54325569,1.315e-05,0.99998265
2024-10-07,717700,12.66425941,998736.84267053,998724.17841112,60.75220727,998724.17841112,18129.99038573,1.765e-05,0.99998732
2024-10-08,719458,16.80280544,1068146.13204866,1068129.32924322,86.80859656,1068129.32924322,18076.61015414,2.335e-05,0.99998427
2024-10-09,536887,15.22724636,811873.31535577,811858.08810941,3.18852528,811858.08810941,18033.50873962,2.836e-05,0.99998124
2024-10-10,746211,25.25120794,641667.14462659,641641.89341865,59.05907552,641641.89341865,18024.9210858,3.384e-05,0.99996065
2024-10-11,633252,44.65100995,639268.55370957,639223.90269962,31.70966313,639223.90269962,18062.07109948,7.051e-05,0.99993015
2024-10-12,736321,44.80585487,386546.8691375,386502.06328263,44.50094383,386502.06328263,18060.84909105,6.085e-05,0.99988409
2024-10-13,648739,24.7193962,361879.10458436,361854.38518816,129.16553245,361854.38518816,18044.75284185,3.81e-05,0.99993169
2024-10-14,611683,25.63414002,605528.66637674,605503.03223672,3.26228485,605503.03223672,18029.78062507,4.191e-05,0.99995767
2024-10-15,646891,25.8082779,835854.40135389,835828.59307599,58.08511873,835828.59307599,75354.08375948,3.99e-05,0.99996912
2024-10-16,708342,50.89065071,701434.34234992,701383.45169921,9.85433559,701383.45169921,17968.91955281,7.184e-05,0.99992745
2024-10-17,653027,61.40548312,592484.91335605,592423.50787293,64.077902,592423.50787293,17971.6717045,9.403e-05,0.99989636
2024-10-18,474279,25.09934504,657028.91891126,657003.81956622,12.98188793,657003.81956622,18051.59725013,5.292e-05,0.9999618
2024-10-19,735561,15.59986161,379771.78888105,379756.18901944,112.92353751,379756.18901944,18038.05892005,2.121e-05,0.99995892
2024-10-20,778073,13.53434132,370825.1448635,370811.61052218,84.32416858,370811.61052218,18046.79334341,1.739e-05,0.9999635
2024-10-21,835011,17.51752803,659718.75290215,659701.23537412,65.35453581,659701.23537412,18047.43293181,2.098e-05,0.99997345
2024-10-22,700174,25.68647521,672102.03455728,672076.34808207,135.82935695,672076.34808207,18047.15589691,3.669e-05,0.99996178
2024-10-23,665187,23.83021523,530825.73367976,530801.90346453,81.6613844,530801.90346453,18069.97050969,3.582e-05,0.99995511
2024-10-24,681834,47.51820598,582050.3664604,582002.84825442,20.31648341,582002.84825442,18078.9245299,6.969e-05,0.99991836
2024-10-25,524014,36.6805159,579906.94068265,579870.26016675,117.23810866,579870.26016675,18068.0455534,7e-05,0.99993675
2024-10-26,597744,10.53645818,355450.34260552,355439.80614734,70.09087193,355439.80614734,18084.45812644,1.763e-05,0.99997036
2024-10-27,700814,8.21968998,312893.84469814,312885.62500816,75.50124426,312885.62500816,18079.48628147,1.173e-05,0.99997373
2024-10-28,702824,7.59997708,642193.49599679,642185.89601971,97.66277793,642185.89601971,18053.06286226,1.081e-05,0.99998817
2024-10-29,614981,11.48340517,969239.38930074,969227.90589557,86.18562526,969227.90589557,18400.04674928,1.867e-05,0.99998815
2024-10-30,682099,9.38213934,913903.41375001,913894.03161067,97.70352517,913894.03161067,17966.72754721,1.375e-05,0.99998973
2024-10-31,562237,65.69168703,841350.07522131,841284.38353428,87.11804968,841284.38353428,17940.38327981,0.00011684,0.99992192
2024-11-01,547888,8.31104265,777847.5030857,777839.19204305,82.2504649,777839.19204305,17910.89063396,1.517e-05,0.99998932
2024-11-02,544612,7.11291527,319228.18978983,319221.07687456,53.81204215,319221.07687456,17961.84761246,1.306e-05,0.99997772
2024-11-03,455402,5.34670994,347190.8903929,347185.54368296,88.59668818,347185.54368296,17967.44885387,1.174e-05,0.9999846
2024-11-04,456826,6.29246117,649787.21916575,649780.92670458,44.26721668,649780.92670458,32371.32118904,1.377e-05,0.99999032
2024-11-05,462011,6.41444117,726283.55507144,726277.14063027,41.35865066,726277.14063027,18003.3657329,1.388e-05,0.99999117
2024-11-06,501641,8.2810411,1268459.09811444,1268450.81707334,72.79877237,1268450.81707334,180010.076479,1.651e-05,0.99999347
2024-11-07,553047,6.6445197,901667.05856173,901660.41404203,62.96466077,901660.41404203,20612.999826,1.201e-05,0.99999263
2024-11-08,497146,7.95681621,952961.18824809,952953.23143188,41.32342148,952953.23143188,17903.59970103,1.6e-05,0.99999165
2024-11-09,577368,13.19782062,550631.27250395,550618.07468333,3.1556052,550618.07468333,17912.59065076,2.286e-05,0.99997603
2024-11-10,558278,10.83393374,808498.89989438,808488.06596064,76.7042685,808488.06596064,30371.32112661,1.941e-05,0.9999866
2024-11-11,462458,15.21700428,1204242.9662189,1204227.74921462,48.79573177,1204227.74921462,17916.4287443,3.29e-05,0.99998736
2024-11-12,503677,19.98806028,1383416.38074274,1383396.39268246,71.65283455,1383396.39268246,17892.82129678,3.968e-05,0.99998555
2024-11-13,570979,22.93449785,1222477.05633915,1222454.1218413,45.69358083,1222454.1218413,17861.15582935,4.017e-05,0.99998124
2024-11-14,503566,24.69652819,1057724.54749239,1057699.8509642,16.56053509,1057699.8509642,24199.25265272,4.904e-05,0.99997665
2024-11-15,562223,41.42119948,927654.3308653,927612.90966582,79.21694647,927612.90966582,17833.55291341,7.367e-05,0.99995535
2024-11-16,602655,18.23980741,524312.57293309,524294.33312568,51.29263761,524294.33312568,17827.83526814,3.027e-05,0.99996521
2024-11-17,598496,9.46873334,444303.5542973,444294.08556396,89.16237924,444294.08556396,17830.11070963,1.582e-05,0.99997869
2024-11-18,673308,17.5232424,888433.35591652,888415.83267412,90.64507043,888415.83267412,23999.25321144,2.603e-05,0.99998028
2024-11-19,810805,24.42657632,942867.59940989,942843.17283357,90.48410589,942843.17283357,45535.32405039,3.013e-05,0.99997409
2024-11-20,664866,21.26364839,1009915.385694,1009894.12204561,58.63446529,1009894.12204561,17801.87854761,3.198e-05,0.99997895
2024-11-21,498512,22.90097477,1437194.97172519,1437172.07075042,65.51017233,1437172.07075042,168010.075782,4.594e-05,0.99998407
2024-11-22,540305,18.81865613,1074052.60555066,1074033.78689453,58.45120316,1074033.78689453,17777.0502887,3.483e-05,0.99998248
2024-11-23,444699,13.79874845,719267.37017882,719253.57143037,45.21916063,719253.57143037,18325.04660228,3.103e-05,0.99998082
2024-11-24,463289,9.39341959,565990.00265241,565980.60923282,28.86643634,565980.60923282,17798.72685245,2.028e-05,0.9999834
2024-11-25,604870,11.45203731,1011316.05984882,1011304.60781151,94.94543434,1011304.60781151,17788.11186088,1.893e-05,0.99998868
2024-11-26,475689,17.20824641,966251.42280074,966234.21455433,22.82784764,966234.21455433,17761.79810642,3.618e-05,0.99998219
2024-11-27,462119,10.00340524,773217.96106854,773207.9576633,44.79451654,773207.9576633,17815.84088104,2.165e-05,0.99998706
2024-11-28,523480,13.75384556,594176.55704517,594162.80319961,51.53176335,594162.80319961,23499.25318333,2.627e-05,0.99997685
2024-11-29,341781,13.06399847,704194.92710059,704181.86310212,93.74299172,704181.86310212,17842.10227197,3.822e-05,0.99998145
2024-11-30,640943,10.12253066,471549.32395125,471539.20142059,53.69591123,471539.20142059,17873.60887831,1.579e-05,0.99997853
2024-12-01,698223,20.18743206,414155.33199379,414135.14456173,58.36329236,414135.14456173,17887.15622273,2.891e-05,0.99995126
2024-12-02,311811,19.18933475,923944.27404827,923925.08471352,6.53853439,923925.08471352,19799.9910588,6.154e-05,0.99997923
2024-12-03,439519,15.46875251,845194.7679369,845179.29918439,67.34822225,845179.29918439,17926.16038684,3.519e-05,0.9999817
2024-12-04,502912,11.84735213,854547.45369219,854535.60634006,70.61063254,854535.60634006,17917.29764207,2.356e-05,0.99998614
2024-12-05,512490,14.28523694,1457580.09423117,1457565.80899423,70.49466745,1457565.80899423,27871.32109467,2.787e-05,0.9999902
2024-12-06,414643,14.2051553,1058497.31479429,1058483.10963899,32.34987779,1058483.10963899,17848.95091045,3.426e-05,0.99998658
2024-12-07,456101,19.06458146,455913.59200194,455894.52742048,36.0690479,455894.52742048,17878.91294223,4.18e-05,0.99995818
2024-12-08,420320,15.21843118,442618.43324304,442603.21481186,54.78105893,442603.21481186,17860.57228365,3.621e-05,0.99996562
2024-12-09,403264,15.97032013,965292.05828755,965276.08796742,96.10294566,965276.08796742,17858.88945614,3.96e-05,0.99998346
2024-12-10,441944,15.8789993,839092.22830742,839076.34930812,61.56422969,839076.34930812,17848.36766618,3.593e-05,0.99998108
2024-12-11,481168,18.93428847,858494.54813851,858475.61385004,42.10483847,858475.61385004,17838.64754904,3.935e-05,0.99997794
2024-12-12,474978,19.68859729,732954.70168906,732935.01309177,68.30625522,732935.01309177,29899.999865,4.145e-05,0.99997314
2024-12-13,523585,14.42776678,738371.77068114,738357.34291436,95.65666793,738357.34291436,17771.62781198,2.756e-05,0.99998046
2024-12-14,517482,11.99334626,430164.54481652,430152.55147026,57.35616027,430152.55147026,24899.9998202,2.318e-05,0.99997212
2024-12-15,378527,9.56601823,435164.03619874,435154.47018051,16.02865035,435154.47018051,17743.26448295,2.527e-05,0.99997802
2024-12-16,412747,12.32757708,943687.09812245,943674.77054537,64.3665044,943674.77054537,23249.25377523,2.987e-05,0.99998694
2024-12-17,419707,12.73761816,899558.47754351,899545.73992535,41.81827575,899545.73992535,17692.70182949,3.035e-05,0.99998584
2024-12-18,414366,13.11339949,862674.93779564,862661.82439615,77.35748925,862661.82439615,17698.4744054,3.165e-05,0.9999848
2024-12-19,437574,22.87270158,940734.54498425,940711.67228267,61.24439669,940711.67228267,17679.21032391,5.227e-05,0.99997569
2024-12-20,398670,15.18598374,969875.6944392,969860.50845546,74.4809228,969860.50845546,27703.006731,3.809e-05,0.99998434
2024-12-21,330225,10.69673036,451012.33571727,451001.63898691,60.66401201,451001.63898691,17699.61020038,3.239e-05,0.99997628
2024-12-22,336217,8.28500274,367057.16851697,367048.88351423,92.38676092,367048.88351423,17734.8065416,2.464e-05,0.99997743
2024-12-23,292681,10.83545209,948579.22123051,948568.38577842,64.03317776,948568.38577842,79000.09374871,3.702e-05,0.99998858
2024-12-24,326570,9.57170242,656939.68197005,656930.11026763,19.08688416,656930.11026763,17750.52669628,2.931e-05,0.99998543
2024-12-25,405831,7.69383398,455418.22777176,455410.53393778,73.07928167,455410.53393778,17771.93315394,1.896e-05,0.99998311
2024-12-26,298916,7.72374614,602872.18116847,602864.45742233,6.34306812,602864.45742233,17786.70419223,2.584e-05,0.99998719
2024-12-27,348241,6.8978916,649394.10167129,649387.20377969,69.34701885,649387.20377969,17795.23590004,1.981e-05,0.99998938
2024-12-28,298580,5.66032032,382925.76710881,382920.10678849,50.63824556,382920.10678849,17801.79774237,1.896e-05,0.99998522
2024-12-29,419112,6.46514089,584234.01496257,584227.54982168,50.67715865,584227.54982168,17841.19390155,1.543e-05,0.99998893
2024-12-30,374721,7.07340763,871049.51297249,871042.43956486,88.70043765,871042.43956486,26203.006621,1.888e-05,0.99999188
2024-12-31,312513,5.92137861,827857.82271204,827851.90133343,9.53434253,827851.90133343,79000.093728,1.895e-05,0.99999285
2025-01-01,292213,4.75966146,539516.03244775,539511.27278629,34.90604284,539511.27278629,17856.98509869,1.629e-05,0.99999118
2025-01-02,402440,5.55106928,634457.3611186,634451.81004932,88.27624878,634451.81004932,17898.27609355,1.379e-05,0.99999125
2025-01-03,409341,6.13209851,674243.59234573,674237.46024722,60.06267391,674237.46024722,17894.76040214,1.498e-05,0.99999091
2025-01-04,432272,5.93099565,474410.2819182,474404.35092255,47.48786749,474404.35092255,17907.92581979,1.372e-05,0.9999875
2025-01-05,433954,5.90927713,449621.71468929,449615.80541216,50.62249813,449615.80541216,17913.01221405,1.362e-05,0.99998686
2025-01-06,366260,6.61658496,736709.93670706,736703.3201221,22.22805778,736703.3201221,17911.0128275,1.807e-05,0.99999102
2025-01-07,352121,7.26172212,808212.21928374,808204.95756162,3.20903862,808204.95756162,26139.37555821,2.062e-05,0.99999102
2025-01-08,399976,7.57666765,784274.63891056,784267.06224291,98.68506557,784267.06224291,17904.17785125,1.894e-05,0.99999034
2025-01-09,534013,7.30517284,750213.58405506,750206.27888222,69.75959812,750206.27888222,17933.96806915,1.368e-05,0.99999026
2025-01-10,408769,6.89764199,915797.24151508,915790.34387309,63.50745021,915790.34387309,24665.00659,1.687e-05,0.99999247
2025-01-11,361190,5.4512443,429010.07740296,429004.62615866,9.54382265,429004.62615866,18006.52144424,1.509e-05,0.99998729
2025-01-12,380525,4.89441835,465319.8967393,465315.00232095,103.67917909,465315.00232095,18040.56968591,1.286e-05,0.99998948
2025-01-13,408248,7.77759382,640605.63025885,640597.85266503,79.29926537,640597.85266503,18047.77406929,1.905e-05,0.99998786
2025-01-14,352684,6.54509656,775111.23328927,775104.68819271,75.52687577,775104.68819271,22784.006542,1.856e-05,0.99999156
2025-01-15,354014,7.51249449,852144.80029505,852137.28780056,18.98193789,852137.28780056,18078.31033884,2.122e-05,0.99999118
2025-01-16,375439,7.34821606,902168.84841582,902161.50019976,0.0,902161.50019976,18074.0547467,1.957e-05,0.99999185
2025-01-17,425661,8.99591804,928477.55543505,928468.55951701,57.18927626,928468.55951701,18081.71242529,2.113e-05,0.99999031
2025-01-18,360666,6.1723701,767048.44154709,767042.26917699,104.85909669,767042.26917699,18074.90807124,1.711e-05,0.99999195
2025-01-19,388509,6.48286551,720251.22833006,720244.74546455,53.76938421,720244.74546455,18061.03972841,1.669e-05,0.999991
2025-01-20,350291,12.37123961,960655.48658782,960643.11534821,12.57926959,960643.11534821,18037.70878052,3.532e-05,0.99998712
2025-01-21,324412,10.22718074,875008.95430674,874998.727126,41.70492359,874998.727126,18121.76762543,3.153e-05,0.99998831
2025-01-22,432369,7.66591777,793961.1719135,793953.50599573,82.60532773,793953.50599573,18148.75280151,1.773e-05,0.99999034
2025-01-23,326010,6.80064844,853367.99812733,853361.19747889,3.14418797,853361.19747889,18150.38160265,2.086e-05,0.99999203
2025-01-24,369243,6.46619261,704156.60436303,704150.13817042,44.39250795,704150.13817042,18141.17818185,1.751e-05,0.99999082
2025-01-25,338988,5.43393854,435639.01003563,435633.57609709,129.60899791,435633.57609709,18158.72798218,1.603e-05,0.99998753
2025-01-26,309651,4.19787458,403219.12373638,403214.9258618,88.43805069,403214.9258618,18169.18801275,1.356e-05,0.99998959
2025-01-27,332102,6.13674654,688123.14508114,688117.0083346,47.36559013,688117.0083346,18168.69687728,1.848e-05,0.99999108
2025-01-28,305953,4.72442794,535002.52166532,534997.79723738,18.85904178,534997.79723738,19244.714245,1.544e-05,0.99999117
2025-01-29,355332,4.82486544,674369.43794532,674364.61307988,37.90585544,674364.61307988,18209.65189254,1.358e-05,0.99999285
2025-01-30,335134,4.9709675,640049.14979724,640044.17882974,31.50259866,640044.17882974,18195.60744612,1.483e-05,0.99999223
2025-01-31,328684,4.94344654,694640.82158019,694635.87813365,91.71036878,694635.87813365,18186.54489265,1.504e-05,0.99999288
2025-02-01,357439,4.77369059,414381.7376485,414376.96395791,6.25,414376.96395791,18179.21046072,1.336e-05,0.99998848
2025-02-02,383258,4.56401992,536244.4650298,536239.90100988,81.54652269,536239.90100988,18231.14005132,1.191e-05,0.99999149
2025-02-03,360484,6.10799185,875691.35066975,875685.2426779,53.52787306,875685.2426779,18229.08675794,1.694e-05,0.99999302
2025-02-04,308619,5.05799066,732632.94940421,732627.89141355,31.60698106,732627.89141355,25018.32195178,1.639e-05,0.9999931
2025-02-05,381126,5.48304439,702715.86615088,702710.38310649,56.88065789,702710.38310649,18280.31382213,1.439e-05,0.9999922
2025-02-06,428326,5.30418503,621159.97959177,621154.67540674,60.06486123,621154.67540674,18327.63140152,1.238e-05,0.99999146
2025-02-07,498394,5.3518919,540445.93674088,540440.58484898,103.83215706,540440.58484898,15872.90590458,1.074e-05,0.9999901
2025-02-08,469138,4.52014747,380804.20558016,380799.68543269,66.20110566,380799.68543269,18434.08657553,9.64e-06,0.99998813
2025-02-09,385420,3.49363049,384210.02510632,384206.53147583,15.76313894,384206.53147583,23350.78646,9.06e-06,0.99999091
2025-02-10,359435,4.58049471,576911.1809119,576906.60041719,3.1627377,576906.60041719,18440.93154929,1.274e-05,0.99999206
2025-02-11,337513,5.25830099,596304.55035764,596299.29205665,72.80995683,596299.29205665,18452.13776823,1.558e-05,0.99999118
2025-02-12,386539,4.63679763,570719.02386225,570714.38706462,97.93448504,570714.38706462,18457.99229131,1.2e-05,0.99999188
2025-02-13,379906,5.67656566,599452.76434155,599447.08777589,66.38197914,599447.08777589,21186.786449,1.494e-05,0.99999053
2025-02-14,346002,4.74421238,626357.5289043,626352.78469192,44.04403606,626352.78469192,20556.786436,1.371e-05,0.99999243
2025-02-15,306930,3.79761363,517654.84823723,517651.0506236,28.34455093,517651.0506236,18471.72762954,1.237e-05,0.99999266
2025-02-16,300091,4.31825667,471624.69360127,471620.3753446,85.16951641,471620.3753446,18474.5444609,1.439e-05,0.99999084
2025-02-17,333466,6.17147537,545080.48241763,545074.31094226,0.0,545074.31094226,18766.786428,1.851e-05,0.99998868
2025-02-18,422709,4.70300601,601980.30346873,601975.60046272,3.15408009,601975.60046272,18516.67170185,1.113e-05,0.99999219
2025-02-19,448569,5.12711265,646180.64405939,646175.51694674,82.17422702,646175.51694674,18522.87073985,1.143e-05,0.99999207
2025-02-20,480465,5.34660212,712590.09139341,712584.74479129,104.56920467,712584.74479129,18517.46724884,1.113e-05,0.9999925
2025-02-21,459909,5.65767575,775815.7546213,775810.09694555,98.18544665,775810.09694555,18511.30338801,1.23e-05,0.99999271
2025-02-22,551849,6.37196667,710181.85099311,710175.47902644,69.70172648,710175.47902644,18507.83863966,1.155e-05,0.99999103
2025-02-23,572814,11.50397064,514110.1012415,514098.59727086,41.61015422,514098.59727086,18655.8585306,2.008e-05,0.99997762
2025-02-24,514086,13.87325245,797013.81058547,796999.93733302,74.33587626,796999.93733302,18684.50526032,2.699e-05,0.99998259
2025-02-25,497063,11.39751135,1341855.11289062,1341843.71537927,48.04581464,1341843.71537927,18690.7047903,2.293e-05,0.99999151
2025-02-26,403575,10.90429197,1304069.0551676,1304058.15087563,86.19834117,1304058.15087563,22380.80028,2.702e-05,0.99999164
2025-02-27,325162,8.38750673,978282.12241078,978273.73490405,70.02522168,978273.73490405,18645.83159959,2.579e-05,0.99999143
2025-02-28,386183,6.55454643,959402.0216379,959395.46709147,78.62083404,959395.46709147,18617.70245623,1.697e-05,0.99999317
2025-03-01,290895,5.81098518,586411.11026493,586405.29927975,19.06768122,586405.29927975,18594.82578359,1.998e-05,0.99999009
2025-03-02,264912,5.54312386,689547.19017192,689541.64704806,73.72245435,689541.64704806,18592.18082001,2.092e-05,0.99999196
2025-03-03,374224,6.06396417,917641.38406447,917635.3201003,44.23804246,917635.3201003,18590.41584555,1.62e-05,0.99999339
2025-03-04,304773,5.24728617,716034.51531326,716029.26802709,72.56728913,716029.26802709,18559.4721902,1.722e-05,0.99999267
2025-03-05,309176,4.84001704,636702.44647896,636697.60646192,12.62939596,636697.60646192,18660.23148391,1.565e-05,0.9999924
2025-03-06,370349,5.17590844,744851.70922849,744846.53332005,106.84599754,744846.53332005,18649.8668397,1.398e-05,0.99999305
2025-03-07,313588,5.67697393,794433.52814976,794427.85117583,22.18160387,794427.85117583,18714.29191288,1.81e-05,0.99999285
2025-03-08,292451,4.35052107,467711.3439579,467706.99343683,104.28624665,467706.99343683,18707.96803591,1.488e-05,0.9999907
2025-03-09,300380,4.41102143,516167.31845205,516162.90743062,47.0705182,516162.90743062,18746.78892619,1.468e-05,0.99999145
2025-03-10,446224,5.31973344,793455.19066867,793449.87093523,72.58535971,793449.87093523,18734.31053775,1.192e-05,0.9999933
2025-03-11,376740,6.03321775,838923.08776411,838917.05454636,28.45774965,838917.05454636,18751.08582501,1.601e-05,0.99999281
2025-03-12,428828,5.19284074,728429.64201903,728424.44917829,41.0150539,728424.44917829,18723.01101664,1.211e-05,0.99999287
2025-03-13,532638,5.55966839,621585.65159138,621580.09192299,79.09046849,621580.09192299,18744.68734264,1.044e-05,0.99999106
2025-03-14,439189,5.44754166,557863.74499123,557858.29744957,37.86327477,557858.29744957,18757.71978849,1.24e-05,0.99999023
2025-03-15,473428,4.93259972,404491.77091492,404486.8383152,94.80154951,404486.8383152,18748.09531141,1.042e-05,0.99998781
2025-03-16,471115,4.12027733,427380.33359383,427376.2133165,9.45224809,427376.2133165,18750.83075317,8.75e-06,0.99999036
2025-03-17,380493,4.68492926,565493.22513926,565488.54021,25.24627592,565488.54021,18776.64677289,1.231e-05,0.99999172
2025-03-18,369237,4.50683813,573022.54775239,573018.04091426,22.05190183,573018.04091426,18764.02960529,1.221e-05,0.99999213
2025-03-19,441661,5.28843574,557039.72720032,557034.43876458,50.57847628,557034.43876458,18756.17699851,1.197e-05,0.99999051
2025-03-20,337973,5.47113345,594012.4727734,594007.00163995,25.25033281,594007.00163995,18768.66035025,1.619e-05,0.99999079
2025-03-21,321230,5.04721416,502972.58748161,502967.54026745,22.03362155,502967.54026745,18782.69150915,1.571e-05,0.99998997
2025-03-22,413839,9.8088555,328724.07304161,328714.26418611,47.37395019,328714.26418611,18776.37461501,2.37e-05,0.99997016
2025-03-23,533755,5.97845109,320236.30732331,320230.32887222,44.28860535,320230.32887222,18775.25392407,1.12e-05,0.99998133
2025-03-24,483673,6.17073992,550384.25853394,550378.08779402,44.36722171,550378.08779402,18774.76974178,1.276e-05,0.99998879
2025-03-25,505859,13.10466122,606481.17979584,606468.07513462,26.03248492,606468.07513462,21934.42063312,2.591e-05,0.99997839
2025-03-26,515068,9.67987151,584297.31045631,584287.6305848,54.45375957,584287.6305848,18740.60216649,1.879e-05,0.99998343
2025-03-27,437476,5.28757722,557511.33048863,557506.04291141,28.53623342,557506.04291141,18751.44599616,1.209e-05,0.99999052
2025-03-28,397685,6.11506746,687618.25940173,687612.14433427,69.57916639,687612.14433427,18738.83183972,1.538e-05,0.99999111
2025-03-29,290139,4.19297042,441831.89489326,441827.70192284,9.4215433,441827.70192284,18764.41875701,1.445e-05,0.99999051
2025-03-30,305206,3.14843402,399231.61756755,399228.46913353,59.83290812,399228.46913353,18763.19643815,1.032e-05,0.99999211
2025-03-31,318279,4.90637758,710136.25313452,710131.34675694,6.27543029,710131.34675694,18934.420627,1.542e-05,0.99999309
2025-04-01,356323,4.35392095,572533.46590764,572529.11198669,123.10782845,572529.11198669,18791.83417047,1.222e-05,0.9999924
2025-04-02,399055,4.43354893,603856.21663038,603851.78308145,222.83979916,603851.78308145,18782.19401058,1.111e-05,0.99999266
2025-04-03,392043,5.78142113,669036.87527314,669031.09385201,59.95036824,669031.09385201,18770.43074158,1.475e-05,0.99999136
2025-04-04,429861,5.55492521,584439.28537683,584433.73045162,97.1547785,584433.73045162,18698.90072357,1.292e-05,0.9999905
2025-04-05,293474,4.31543587,360816.15298853,360811.83755266,113.53374769,360811.83755266,18767.56636926,1.47e-05,0.99998804
