Price,Close
Ticker,005930.KS
DATE,
2022-01-05,71560.9453125
2022-01-06,71098.6796875
2022-01-07,72393.0703125
2022-01-10,72115.6875
2022-01-11,72947.78125
2022-01-12,72947.78125
2022-01-13,72023.21875
2022-01-14,71468.4765625
2022-01-17,71653.3984375
2022-01-18,71191.125
2022-01-19,70543.9296875
2022-01-20,70728.84375
2022-01-21,69896.734375
2022-01-24,69434.46875
2022-01-25,68417.4453125
2022-01-26,68417.4453125
2022-01-27,65921.125
2022-01-28,67770.25
2022-02-03,67770.25
2022-02-04,68417.4453125
2022-02-07,67492.8828125
2022-02-08,67492.8828125
2022-02-09,67492.8828125
2022-02-10,69711.84375
2022-02-11,69249.5625
2022-02-14,68140.0625
2022-02-15,68140.0625
2022-02-16,69157.1015625
2022-02-17,69342.0078125
2022-02-18,68694.8046875
2022-02-21,68694.8046875
2022-02-22,68694.8046875
2022-02-23,68694.8046875
2022-02-24,66106.0546875
2022-02-25,66475.8515625
2022-02-28,66475.8515625
2022-03-02,66290.96875
2022-03-03,67400.4375
2022-03-04,67400.4375
2022-03-07,64811.65625
2022-03-08,64256.9296875
2022-03-10,64256.9296875
2022-03-11,64719.2109375
2022-03-14,64904.1171875
2022-03-15,64904.1171875
2022-03-16,65089.02734375
2022-03-17,65089.02734375
2022-03-18,65366.38671875
2022-03-21,64626.74609375
2022-03-22,64996.5625
2022-03-23,65181.48046875
2022-03-24,64534.3046875
2022-03-25,64534.3046875
2022-03-28,64441.82421875
2022-03-29,64904.1171875
2022-03-30,64960.796875
2022-03-31,64682.00390625
2022-04-01,64217.33203125
2022-04-04,64403.20703125
2022-04-05,64310.26953125
2022-04-06,63659.734375
2022-04-07,63195.046875
2022-04-08,63009.1875
2022-04-11,63102.12109375
2022-04-12,62265.7265625
2022-04-13,63845.59765625
2022-04-14,62730.39453125
2022-04-15,61893.984375
2022-04-18,61986.9140625
2022-04-19,62544.5234375
2022-04-20,62637.4609375
2022-04-21,62916.265625
2022-04-22,62265.7265625
2022-04-25,61615.18359375
2022-04-26,61429.3125
2022-04-27,60407.0390625
2022-04-28,60221.171875
2022-04-29,62637.4609375
2022-05-02,62544.5234375
2022-05-03,62730.39453125
2022-05-04,63102.12109375
2022-05-06,61801.0546875
2022-05-10,61057.58203125
2022-05-11,61057.58203125
2022-05-12,60314.109375
2022-05-13,61801.0546875
2022-05-16,61615.18359375
2022-05-17,62823.32421875
2022-05-18,63287.98828125
2022-05-19,62730.39453125
2022-05-20,63195.046875
2022-05-23,63102.12109375
2022-05-24,61801.0546875
2022-05-25,61708.11328125
2022-05-26,61243.453125
2022-05-27,61801.0546875
2022-05-30,62916.265625
2022-05-31,62637.4609375
2022-06-02,61986.9140625
2022-06-03,62079.8515625
2022-06-07,60871.71875
2022-06-08,60685.84375
2022-06-09,60592.91015625
2022-06-10,59291.84765625
2022-06-13,57711.95703125
2022-06-14,57526.09765625
2022-06-15,56410.88671875
2022-06-16,56596.74609375
2022-06-17,55574.48046875
2022-06-20,54552.203125
2022-06-21,54366.3359375
2022-06-22,53529.93359375
2022-06-23,53344.06640625
2022-06-24,54273.41015625
2022-06-27,54645.13671875
