date,symbol,total_transactions,total_block_cnt,avg_block_difficulty,avg_secs_between_blocks,hashrate,avg_block_size_MB,avg_transactions_count_per_block,first_block,last_block
2024-02-04,btc,336211,155,11627333506079636,547.28,5.925299551298282e+20,1.583,2169,828800,828954
2024-02-05,btc,281482,156,11702835671703530,555.6,5.836561053488104e+20,1.4134,1804,828955,829110
2024-02-06,btc,278093,170,12759865990438042,506.26,6.405386653530241e+20,1.3842,1636,829111,829280
2024-02-07,btc,427538,160,12004844334199106,535.09,6.06022729301317e+20,1.5746,2672,829281,829440
2024-02-08,btc,285101,138,10343796690473442,609.79,5.31790001341335e+20,1.5233,2066,829441,829578
2024-02-09,btc,334103,166,12457857327942468,517.75,6.263296554027584e+20,1.5931,2013,829579,829744
2024-02-10,btc,399252,152,11400827009207956,568.56,5.703490751855109e+20,1.6205,2627,829745,829896
2024-02-11,btc,329938,137,10268294524849548,616.64,5.2588136806368326e+20,1.799,2408,829897,830033
2024-02-12,btc,409911,179,13439385481053086,483.42,6.708006033708728e+20,1.8714,2290,830034,830212
2024-02-13,btc,313178,135,10117290193601762,638.93,5.07538666904096e+20,1.7087,2320,830213,830347
2024-02-14,btc,296717,139,10419298856097336,619.93,5.230862039507226e+20,2.2648,2135,830348,830486
2024-02-15,btc,303306,157,12101940815631196,549.71,6.061226300961303e+20,2.0803,1932,830487,830643
2024-02-16,btc,312782,134,10869464876331748,641.98,5.467598487856545e+20,1.808,2334,830644,830777
2024-02-17,btc,327713,150,12177069673484440,576.68,6.086717021673444e+20,1.849,2185,830778,830927
2024-02-18,btc,343417,121,9807035978645188,715.72,4.904279952375991e+20,1.8482,2838,830928,831048
2024-02-19,btc,366108,136,11032915475975836,635.59,5.52258765894929e+20,1.6923,2692,831049,831184
2024-02-20,btc,397096,141,11441541975086052,612.99,5.726126918142351e+20,1.6877,2816,831185,831325
2024-02-21,btc,369949,138,11196366075619924,617.64,5.683021866626261e+20,1.9932,2681,831326,831463
2024-02-22,btc,365090,135,10951190176153792,628.79,5.5822596855915184e+20,1.8128,2704,831464,831598
2024-02-23,btc,409204,159,12912597371882830,545.09,6.439457458856104e+20,1.7179,2574,831599,831757
2024-02-24,btc,340419,137,11114640775797880,633.96,5.536716807065724e+20,1.6377,2485,831758,831894
2024-02-25,btc,418801,164,13321223870993048,525.24,6.682811323920114e+20,1.8474,2554,831895,832058
2024-02-26,btc,356184,133,10787739576509706,651.21,5.390063829557245e+20,1.7328,2678,832059,832191
2024-02-27,btc,387598,129,10460838377221534,662.52,5.298101308802646e+20,1.6649,3005,832192,832320
2024-02-28,btc,413800,149,12095344373662398,581.25,6.038838537487661e+20,1.8063,2777,832321,832469
2024-02-29,btc,407090,133,10787739576509706,648.2,5.41507294962473e+20,1.678,3061,832470,832602
2024-03-01,btc,419284,154,12150234190827550,562.54,6.063212632842096e+20,1.7154,2723,832603,832756
2024-03-02,btc,339311,127,9998254744523228,665.57,5.120576321194832e+20,1.7136,2672,832757,832883
2024-03-03,btc,385447,155,12220089132195062,555.46,6.135640590708878e+20,1.9349,2487,832884,833038
2024-03-04,btc,361258,129,10156957200785506,661.84,5.149477542849018e+20,1.7402,2800,833039,833167
2024-03-05,btc,424347,167,13172303869768704,516.89,6.593547350748905e+20,1.7259,2541,833168,833334
2024-03-06,btc,381934,140,11029820710228012,616.96,5.524000003634973e+20,1.7952,2728,833335,833474
2024-03-07,btc,436344,180,14203869835473480,479.89,7.101798165329797e+20,1.9001,2424,833475,833654
2024-03-08,btc,426928,154,12140737904063924,560.88,6.076406209623388e+20,1.745,2772,833655,833808
2024-03-09,btc,359029,163,12854898957244156,523.9,6.505251509891148e+20,1.6145,2203,833809,833971
2024-03-10,btc,368196,143,11267874394621422,606.2,5.62204807336518e+20,1.7155,2575,833972,834114
2024-03-11,btc,394098,170,13410357554162112,502.65,6.780271121485241e+20,1.7349,2318,834115,834284
2024-03-12,btc,341867,141,11109171938359148,614.16,5.549246372600482e+20,1.713,2425,834285,834425
2024-03-13,btc,390118,160,12616845272850748,539.19,6.32081018833166e+20,1.7881,2438,834426,834585
2024-03-14,btc,329706,141,11582630498532300,614.09,5.786353761395834e+20,1.6773,2338,834586,834726
2024-03-15,btc,307904,127,10577437060851556,683.21,5.27731268535236e+20,1.6357,2424,834727,834853
2024-03-16,btc,355760,144,12004551584934704,596.03,6.049201185038602e+20,1.734,2471,834854,834997
2024-03-17,btc,366109,146,12172447411297424,591.93,6.091141039706664e+20,1.7615,2508,834998,835143
2024-03-18,btc,416270,144,12004551584934704,593.65,6.073500030678924e+20,1.7734,2891,835144,835287
2024-03-19,btc,463952,157,13095874456292402,548.21,6.576982285114319e+20,1.7429,2955,835288,835444
2024-03-20,btc,361515,149,12424291150841510,581.22,6.203360129369164e+20,1.8089,2426,835445,835593
2024-03-21,btc,327642,120,9989801668582026,722.38,4.991202198630345e+20,1.8498,2730,835594,835713
2024-03-22,btc,339533,135,11249020366302450,633.46,5.691855210737952e+20,1.7487,2515,835714,835848
2024-03-23,btc,326610,156,13011926543111040,538.1,6.700453080188026e+20,1.7869,2094,835849,836004
2024-03-24,btc,331527,170,14187197327650100,504.35,7.148888196651115e+20,1.7357,1950,836005,836174
2024-03-25,btc,317064,132,10997176626758364,652.73,5.523753796166765e+20,1.9139,2402,836175,836306
2024-03-26,btc,317742,134,11165072453121088,641.05,5.624464401837409e+20,2.0152,2371,836307,836440
2024-03-27,btc,355902,136,11332968279483812,638.27,5.648882765674604e+20,1.8404,2617,836441,836576
2024-03-28,btc,428670,152,12603073380506608,567.33,6.31862770942884e+20,1.6595,2820,836577,836728
2024-03-29,btc,449421,144,11887160619623522,594.92,6.001241989747999e+20,1.6907,3121,836729,836872
2024-03-30,btc,490072,155,12801557590363792,552.5,6.462040452309227e+20,1.8009,3162,836873,837027
2024-03-31,btc,319675,137,11305271638243348,625.51,5.707743265387507e+20,2.2927,2333,837028,837164
2024-04-01,btc,326410,150,12385922603663668,574.66,6.212803797199723e+20,2.0499,2176,837165,837314
2024-04-02,btc,357709,148,12219668608983620,576.1,6.197300299165452e+20,1.8007,2417,837315,837462
2024-04-03,btc,372978,142,11720906624943472,599.12,5.95919676992305e+20,1.7592,2627,837463,837604
2024-04-04,btc,320607,138,11388398635583372,625.4,5.708776808314847e+20,1.7246,2323,837605,837742
2024-04-05,btc,348637,148,12219668608983620,563.49,6.336010653186829e+20,1.7817,2356,837743,837890
2024-04-06,btc,433591,155,12801557590363792,552.99,6.45634936454592e+20,1.7226,2797,837891,838045
2024-04-07,btc,526130,170,14048462550464160,502.64,7.103063971620125e+20,1.8846,3095,838046,838215
2024-04-08,btc,455617,158,13050938582383866,549.13,6.501653373401456e+20,1.9379,2884,838216,838373
2024-04-09,btc,453811,146,12053414614303568,589.61,6.055281256411242e+20,1.8031,3108,838374,838519
2024-04-10,btc,531054,151,12517973024780888,575.29,6.230361873785444e+20,1.7194,3517,838520,838670
2024-04-11,btc,476241,132,11316901219197404,647.75,5.728091524190133e+20,1.7257,3608,838671,838802
2024-04-12,btc,448489,136,11662455454898088,632.63,5.864980360616368e+20,1.7725,3298,838803,838938
2024-04-13,btc,507173,164,14081335104802876,522.66,7.099042616077034e+20,1.8535,3093,838939,839102
2024-04-14,btc,473328,157,13476615192326678,543.02,6.832834166970032e+20,1.9332,3015,839103,839259
2024-04-15,btc,503358,141,12094398249523942,608.72,6.095333890297577e+20,1.686,3570,839260,839400
2024-04-16,btc,454669,165,14167723663728046,525.83,7.056207360554438e+20,1.9364,2756,839401,839565
2024-04-17,btc,385606,137,11748844013823258,621.56,5.96944361959687e+20,2.0184,2815,839566,839702
2024-04-18,btc,418095,145,12439952485224626,592.51,6.262138170888022e+20,1.9264,2883,839703,839847
2024-04-19,btc,393190,151,12958283838775652,569.82,6.511460379280798e+20,1.7761,2604,839848,839998
2024-04-20,btc,631001,130,11144124101347060,661.02,5.6130556991569343e+20,1.4521,4854,839999,840128
2024-04-21,btc,641668,140,12008009690598772,614.12,6.041799502257774e+20,1.4781,4583,840129,840268
2024-04-22,btc,671771,152,13044672397700824,571.44,6.49303386780847e+20,1.5227,4420,840269,840420
2024-04-23,btc,927010,168,14426889340503560,517.06,7.175881353631635e+20,1.4326,5518,840421,840588
2024-04-24,btc,606713,155,13427363592417128,538.61,6.952726774158203e+20,1.569,3914,840589,840743
2024-04-25,btc,523070,143,12510795138868624,578.08,6.545835684679432e+20,1.5662,3658,840744,840886
2024-04-26,btc,445519,133,11629753227680694,648.62,5.833984649657668e+20,1.5757,3350,840887,841019
2024-04-27,btc,452967,140,12246482565512246,605.33,6.25120239953284e+20,1.5568,3235,841020,841159
2024-04-28,btc,487521,140,12246482565512246,610.17,6.201599041421142e+20,1.6642,3482,841160,841299
2024-04-29,btc,403064,131,11453544845443108,659.68,5.736144373703929e+20,1.6546,3077,841300,841430
2024-04-30,btc,498085,141,12334586756631040,611.3,6.190162268865536e+20,1.5915,3533,841431,841571
2024-05-01,btc,478881,132,11541649036561900,657.34,5.756573433893449e+20,1.6143,3628,841572,841703
2024-05-02,btc,559839,145,12687003521106212,581.92,6.502728675281401e+20,1.6322,3861,841704,841848
2024-05-03,btc,442742,129,11277336463205524,659.59,5.7370025341959366e+20,1.6089,3432,841849,841977
2024-05-04,btc,660263,141,12334586756631040,594.75,6.36241478765448e+20,1.493,4683,841978,842118
2024-05-05,btc,625998,139,12158378374393452,620.15,6.101802677044381e+20,1.4614,4504,842119,842257
2024-05-06,btc,519817,122,10660607125373972,709.68,5.332063089865704e+20,1.5617,4261,842258,842379
2024-05-07,btc,372643,122,10660607125373972,708.46,5.341206541806936e+20,1.7684,3054,842380,842501
2024-05-08,btc,450856,127,11101128080967942,681.48,5.552654926393673e+20,1.7021,3550,842502,842628
2024-05-09,btc,517193,145,12260801631164622,584.93,6.25189861434115e+20,1.8395,3567,842629,842773
2024-05-10,btc,713791,145,11973363147250526,594.72,6.004881320493308e+20,1.5389,4923,842774,842918
2024-05-11,btc,719306,159,13137440119899884,537.22,6.64760552169278e+20,1.6065,4524,842919,843077
2024-05-12,btc,557164,132,10892434529790410,647.71,5.5135710170030585e+20,1.7265,4221,843078,843209
2024-05-13,btc,554780,147,12139659857629006,585.56,6.098751002793314e+20,1.6488,3774,843210,843356
2024-05-14,btc,422043,136,11225027950547370,617.94,5.779186299092189e+20,1.6161,3103,843357,843492
2024-05-15,btc,493012,141,11640769726493568,613.69,5.819188900398843e+20,1.6269,3497,843493,843633
2024-05-16,btc,476659,142,11723918081682808,602.28,5.929422851771121e+20,1.6284,3357,843634,843775
2024-05-17,btc,573492,155,12804846699142924,551.95,6.47008832873877e+20,1.5332,3700,843776,843930
2024-05-18,btc,401264,128,10559841109033452,672.41,5.311041760065465e+20,1.4536,3135,843931,844058
2024-05-19,btc,644119,154,12721698343953684,553.24,6.455033709432039e+20,1.5831,4183,844059,844212
2024-05-20,btc,626995,156,12887995054332164,555.03,6.434211004227175e+20,1.7674,4019,844213,844368
2024-05-21,btc,545041,138,11391324660925848,626.6,5.699334476118867e+20,1.6516,3950,844369,844506
2024-05-22,btc,583279,153,12638549988764444,566.63,6.302571652397559e+20,1.6605,3812,844507,844659
2024-05-23,btc,744761,169,14123061996741230,512.29,7.047939277915998e+20,1.5842,4407,844660,844828
2024-05-24,btc,736439,160,13416652424424184,527.5,6.870397313164067e+20,1.643,4603,844829,844988
2024-05-25,btc,835040,160,13416652424424184,537.35,6.744549659952361e+20,1.5663,5219,844989,845148
2024-05-26,btc,852655,168,14091704118734836,508.02,7.133913451935386e+20,1.6659,5075,845149,845316
2024-05-27,btc,551610,123,10294538338237426,698.31,5.189884908579e+20,1.5983,4485,845317,845439
2024-05-28,btc,596790,134,11222734417914568,624.35,5.8047252217823966e+20,1.5725,4454,845440,845573
2024-05-29,btc,725428,137,11475878803281064,628.62,5.765279108331983e+20,1.5051,5295,845574,845710
2024-05-30,btc,510417,123,10294538338237426,699.84,5.178578764364949e+20,1.5193,4150,845711,845833
2024-05-31,btc,701471,148,12404074882958208,579.73,6.251478052034797e+20,1.4963,4740,845834,845981
2024-06-01,btc,740030,141,11813404650436388,611.74,5.924382217815653e+20,1.5018,5248,845982,846122
2024-06-02,btc,729202,140,11729023188647558,615.12,5.891765222949978e+20,1.5169,5209,846123,846262
2024-06-03,btc,769224,157,13163508039057692,546.56,6.630875822852337e+20,1.5422,4900,846263,846419
2024-06-04,btc,627980,134,11222734417914568,641.92,5.6457643010490846e+20,1.5754,4686,846420,846553
2024-06-05,btc,562049,123,10294538338237426,704.7,5.142799624322229e+20,1.5444,4570,846554,846676
2024-06-06,btc,613472,133,11078520332637524,640.23,5.630325703082382e+20,1.5845,4613,846677,846809
2024-06-07,btc,263982,142,11804048335427020,605.25,5.940707940129164e+20,1.3289,1859,846810,846951
2024-06-08,btc,509927,172,14315547981262552,498.01,7.219916674946158e+20,1.4258,2965,846952,847123
2024-06-09,btc,767920,153,12724931538900046,556.49,6.461177817325907e+20,1.5339,5019,847124,847276
2024-06-10,btc,658037,139,11552898370843464,611.74,5.8776736172452446e+20,1.5599,4734,847277,847415
2024-06-11,btc,463737,123,10213431893064510,699.67,5.138982657056636e+20,1.5732,3770,847416,847538
2024-06-12,btc,690560,146,12138914954871756,593.13,6.062071850158075e+20,1.5514,4730,847539,847684
2024-06-13,btc,731254,145,12055198300010570,599.19,6.000728112435701e+20,1.5501,5043,847685,847829
2024-06-14,btc,604516,128,10632015167370430,664.11,5.4141658289383657e+20,1.4723,4723,847830,847957
2024-06-15,btc,452945,134,11134315096537544,635.56,5.657409788710128e+20,1.4738,3380,847958,848091
2024-06-16,btc,461748,163,13562098087511892,528.98,6.797298264873587e+20,1.5727,2833,848092,848254
2024-06-17,btc,441215,140,11636615025704648,610.83,5.886447320127632e+20,1.5873,3152,848255,848394
2024-06-18,btc,617170,152,12641214884038864,567.03,6.34115514986456e+20,1.5836,4060,848395,848546
2024-06-19,btc,634554,137,11385465061121094,623.65,5.765445209307883e+20,1.6081,4632,848547,848683
2024-06-20,btc,532756,133,11047245643820262,652.08,5.5124147537103526e+20,1.62,4006,848684,848816
2024-06-21,btc,592867,140,11630861459013324,617.17,5.823114446502817e+20,1.6144,4235,848817,848956
2024-06-22,btc,681420,152,12634964606554044,567.71,6.330404527468051e+20,1.6139,4483,848957,849108
2024-06-23,btc,492352,112,9287954114751648,768.73,4.675017774684686e+20,1.6591,4396,849109,849220
2024-06-24,btc,528325,152,12634964606554044,570.61,6.298224248655686e+20,1.6086,3476,849221,849372
2024-06-25,btc,536347,124,10292057262292368,693.75,5.18030368214424e+20,1.5685,4325,849373,849496
2024-06-26,btc,490817,121,10041031475407188,713.75,5.035131559250496e+20,1.6196,4056,849497,849617
2024-06-27,btc,414624,130,10794108836062726,664.32,5.4097978272698034e+20,1.667,3189,849618,849747
2024-06-28,btc,593984,135,11212485147538026,632.61,5.680931581403982e+20,1.627,4400,849748,849882
2024-06-29,btc,712249,157,13053340918029344,544.78,6.596890315523287e+20,1.6388,4537,849883,850039
2024-06-30,btc,505127,121,10041031475407188,717.22,5.010794251502394e+20,1.5879,4175,850040,850160
2024-07-01,btc,611062,141,11714536721308384,599.07,5.998992739455178e+20,1.6538,4334,850161,850301
2024-07-02,btc,592285,148,12300263557373804,582.54,6.169260648476768e+20,1.6382,4002,850302,850449
2024-07-03,btc,545044,145,12049237770488624,595.18,6.038209946325414e+20,1.6489,3759,850450,850594
2024-07-04,btc,538097,140,11630861459013324,617.41,5.820807456393506e+20,1.5403,3844,850595,850734
2024-07-05,btc,490537,121,9606304510316234,717.75,4.790289528297402e+20,1.5924,4054,850735,850855
2024-07-06,btc,658042,165,13037212032977162,512.07,6.667587438991973e+20,1.5184,3988,850856,851020
2024-07-07,btc,673752,141,11129327345224406,613.44,5.565787589275672e+20,1.5714,4778,851021,851161
2024-07-08,btc,593010,159,12560240861038972,546.18,6.251254256054193e+20,1.6094,3730,851162,851320
2024-07-09,btc,654037,154,12162764884423816,559.93,6.097734000342891e+20,1.5649,4247,851321,851474
2024-07-10,btc,631745,136,10731851368609248,625.91,5.4549161700524936e+20,1.5501,4645,851475,851610
2024-07-11,btc,642066,140,11049832149901376,606.76,5.627131897475163e+20,1.5906,4586,851611,851750
2024-07-12,btc,658355,150,11844784103131688,574.66,5.941437021294414e+20,1.5722,4389,851751,851900
2024-07-13,btc,735686,154,12162764884423816,562.57,6.069113125781315e+20,1.5579,4777,851901,852054
2024-07-14,btc,586548,167,13196202423623224,515.23,6.626748882337677e+20,1.6551,3512,852055,852221
2024-07-15,btc,552901,153,12083269689100786,566.99,6.021750013742382e+20,1.6337,3614,852222,852374
2024-07-16,btc,529056,147,11606298517162596,582.21,5.864342736000688e+20,1.5783,3599,852375,852521
2024-07-17,btc,615870,159,12560240861038972,539.36,6.330257774445285e+20,1.6038,3873,852522,852680
2024-07-18,btc,445574,129,10282591393097884,662.45,5.20837731316105e+20,1.6534,3454,852681,852809
2024-07-19,btc,507940,147,11978968355150182,582.08,6.054066969298441e+20,1.5825,3455,852810,852956
2024-07-20,btc,681585,165,13455827467428972,523.32,6.733741790064193e+20,1.5997,4131,852957,853121
2024-07-21,btc,859629,169,13784018381268702,507.22,6.947520701654904e+20,1.5801,5087,853122,853290
2024-07-22,btc,824999,179,14604495665868030,481.99,7.311129000463539e+20,1.5992,4609,853291,853469
2024-07-23,btc,838977,169,13784018381268702,512.74,6.872674818612732e+20,1.5916,4964,853470,853638
2024-07-24,btc,596458,140,11404634255930652,610.83,5.769098539787226e+20,1.6065,4260,853639,853778
2024-07-25,btc,719711,163,13291732010509106,531.18,6.634153501102013e+20,1.5924,4415,853779,853941
2024-07-26,btc,459067,160,13045588825129308,523.01,6.737821660092047e+20,1.7724,2869,853942,854101
2024-07-27,btc,445730,154,12553302454369712,557.38,6.322309536734067e+20,1.7683,2894,854102,854255
2024-07-28,btc,753703,148,12061016083610116,582.03,6.054496854291828e+20,1.6285,5093,854256,854403
2024-07-29,btc,826129,178,14522447937408096,479.95,7.342197823362655e+20,1.6213,4641,854404,854581
2024-07-30,btc,683096,150,12225111540529980,574.37,6.13529337779746e+20,1.727,4554,854582,854731
2024-07-31,btc,562819,141,12253752873561924,608.01,6.182900558641756e+20,1.6711,3992,854732,854872
2024-08-01,btc,544430,140,12602643846883642,614.91,6.332827495027713e+20,1.6476,3889,854873,855012
2024-08-02,btc,410113,125,11242646309450156,689.35,5.64896620451614e+20,1.6233,3281,855013,855137
2024-08-03,btc,504062,135,12149311334405814,607.83,6.406572806319917e+20,1.63,3734,855138,855272
2024-08-04,btc,524595,143,12874643354370340,604.39,6.442973079171834e+20,1.5864,3668,855273,855415
2024-08-05,btc,548857,156,14053307886812694,542.21,7.181944477104232e+20,1.6356,3518,855416,855571
2024-08-06,btc,485173,140,12602643846883642,591.56,6.58274571193171e+20,1.6217,3466,855572,855711
2024-08-07,btc,380097,122,10970646801963458,702.97,5.539516010110634e+20,1.6428,3116,855712,855833
